1860-11-02_advert_47	1860-11-02	advert	NO HEADER	;;; Guns, Guns.;;; --A full assortment of double and single Guns, of this seasons' importation; very desirable patterns.;;; Fine English Bridles and superior hard Solder; Snaffle, Curb Bits and Stirrup irons; for sale by;;; Van-Lew, Taylor &amp; Co.,;;; No. 74 Main street.;;; 
1860-11-02_advert_48	1860-11-02	advert	NO HEADER	;;; Buffalo Tongues.;;; --Just received, a small lot of fine Buffalo Tongues; Smoked Salmon, very fine; Sugar- Cured Hams of fine quality and flavor; for sale by;;; Brooke Pleasants, Agent,;;; No. 2 Main street, corner 17th.;;; 
1860-11-02_advert_49	1860-11-02	advert	NO HEADER	;;; Look at this!;;; --2,000 yards more cheap Carpeting, opening this morning, only 20 cts. the yard, a first-rate article for chambers, &amp;c., beautiful fast colors.;;; Call soon and select before the prettiest are picked out. Only think, a large room 18 feet square can now be carpeted for $6.--Call soon at Ezekiel's Cheap Store,;;; 41 Main st., Mailert's Old Stand.;;; 
1860-11-02_advert_50	1860-11-02	advert	Richmond Dispatch.	;;; Paints, Oils, and Brushes;;; --White Lead; Lewis pure best White  Chrome, Green and yellow, dry and  oily Paris Green  Umber, burn  Linseed Oil,  and;;; Richmond Dispatch.;;; Friday Morning..........nov. 2, 1860.;;; 
1860-11-02_article_51	1860-11-02	article	Tragic affair in Boston.a young lady shot by her Lover.	;;; Tragic affair in Boston.a young lady shot by her Lover.;;; A tragic affair occurred in Boston on Tuesday, the chief actor being Jos. G. Hernandez, recently of Savannah, Ga., but for some time a storekeeper in Boston, and the victim was Miss Fanny May, a young lady of seventeen, whom he had met by appointment at a shoe store in Hanover street. The Herald says:;;; Miss May was the first to arrive at the store, and she was sitting at a desk in the rear part of the store, looking over some papers and doing some figuring.;;; Hernandez entered the store and was observed by one of the parties in the store to be talking with Miss May, and the next thing that was noticed was the report of a pistol, and Miss May was heard to scream and then to stagger back and fall to the floor.;;; After regarding her for a moment, Hernandez started to leave, but after taking a few steps he took a paper from his vest pocket, and swallowing the contents, threw the paper into the stove.;;; He then again cocked his pistol, which he had all along held in his hand, and placing the muzzle to his left side, just under the breast, he fired and fell.;;; At this time the young man in the store had in a measure recovered from the fright and agitation into which the shocking tragedy had thrown him, and he called lustily for assistance, which was soon at hand.;;; The scene in the store at the time was most tragic.;;; The attendant was imploring assistance with horrified eagerness, while on the floor, weltering in their blood, lay the bodies of the apparently murdered woman and her murderer.;;; Miss May was lifted into a chair, and it soon appeared that her hurts were not so serious as were feared.;;; The ball had struck on her forehead, and, glancing off, had made but a flesh wound, from which she will recover.;;; She was taken to the home of her relatives in a carriage.;;; Mr. Hernandez, when raised, was bleeding very freely, and was taken to his residence at No. 32 Leverett street, where the doctors expect he will soon breathe his last.;;; The wound made by the pistol ball is in the lower part of the abdomen, on the left side, and it is not believed that this alone will prove fatal.;;; The physicians fear, however, that the poison may have a fatal effect.;;; It has been ascertained that he took a dose of poison, and that the drug was arsenic.--After taking a small quantity, he threw the remainder, with the paper, into the stove.;;; A portion of this has been saved.;;; Mr. Hernandez states himself that he took the arsenic, and that he purchased it in Fall River.;;; It appears that four shots were fired, the first of which was directed to Miss May. He fired two across the room in rather a promiscuous manner, and the fourth he discharged with suicidal intentions.;;; Miss May is a second cousin of the wife of Mr. Hernandez, and for some years past has been befriended by her, and it was by her instigation that Fanny was employed by her husband to aid and assist him in his business.;;; For the term of two years past, Mrs. Hernandez states that she has been well aware of an improper intimacy existing between Miss May and her husband, and though as a wife she has felt justly indignant and hurt at this state of facts, still she contented herself with earnestly remonstrating with her husband, and discharging Fanny from his employ, which discharge she paid no heed to, nor did Mr. Hernandez insist on the discharge.;;; Thus matters have continued along until very recently, when Miss Fanny received the addresses of a young man in Lawrence, and became desirous of breaking her connection with her former employer, after having, as Mrs. Hernandez says, been the means of almost ruining him in a financial point of view.;;; The result of all this has been the terrible attempt at life which we have already detailed.;;; Its cause is most immediately explained in his own language just before the attempted commission of the dreadful tragedy.;;; It is stated in the following:;;;   Dear Wife:;;; --Forgive me for what I do.--Live for your children.;;; I have been as man and wife for two years with Fanny May. She has been the cause of this.;;; If Mr. Hall had not interfered this would not have happened.;;; May God bless you, my poor children.;;; I cannot live long.;;; I have been ruined in business by Fanny May. You will find some friends left when I am gone.;;; You need not be ashamed of what I have done.;;; Those who have ruined me will have to go with me.;;; Friend Slater, see me decently buried.;;; I am not afraid to meet my God.;;; Keep me as long as possible, and bury May and I.;;; Good  bye, Joseph.;;; Boston, Oct. 30th, 1860.;;; He was a middle-aged man, of a dark complexion, and was well known on Hanover st., as a dealer in fancy goods, and an active man. He had just concluded a purchase of a bill of goods, at a fancy goods house a few doors above the scene of the tragedy, and we do not learn that at this time he showed any signs of excitement or insanity, or that he appeared any other way than in his usual manner.;;; 
1860-11-02_article_52	1860-11-02	article	NO HEADER	;;; The Subtlety of Poisons.;;; --At a recent discussion before the Society of Arts, in London, on the detection of arsenical poisoning, Dr. Letheby traced the progress of toxicological research from the trial of Donald, in 1815, up to the present time.;;; A little while before that period, ten grains of arsenic were required to make a metallic test satisfactory in a court of law. Afterwards, Dr. Black improved the process till he could detect the poison if he had one grain to operate upon.;;; It was then thought a marvel of toxicological skill when Dr. Christison said he only required the 16th of a grain; but now we can trace the presence of the 250,000,000th of a grain of arsenic!;;; It is to be feared that the detection of this particular poison has reached an almost dangerous degree of delicacy, and extreme caution is necessary in examination for its criminal administration.;;; We live surrounded by means of unconsciously absorbing traces of arsenic; we breathe arsenical dust from the green wall papers of our rooms; the confectioners supply it wholesale in their cake ornaments and sweetmeats; the very drugs prescribed for our relief are tainted with arsenic; nay, more, even our vegetable food, as Professor Davy has lately pointed out, may be contaminated with arsenic; and there is probably no drinking water containing iron without a trace of arsenic as well.;;; The poison may thus be stored up in the system till, in the course of years, the amount becomes appreciable.;;; 
1860-11-02_article_53	1860-11-02	article	NO HEADER	;;; A thriving Swedish colony.;;; --At Bishop's Hill, in Henry county, Illinois, is a colony of persons from Sweden now numbering 7,000 souls.;;; At present it is a communist affair.--The domain of the colony embraces 12,000 acres, about 9,000 of which are under cultivation.;;; To men who are accustomed to farming on a small scale, the operations of the Colonies seem to be immense.;;; Broom corn is a speciality with them, and they have now about 3,000 acres under cultivation.;;; The crop averages about a ton to four acres, and the price about $100 per ton; upon which estimate this year's crop will be worth about $75,000. The colonists usually manufacture about 5,000 dozen brooms annually, and the balance of the crop is sold at the East.;;; Of other crops, they have now on the ground about 2,000 acres of wheat; 2,000 of corn; say 2,000 of various other crops, such as sugar cane, potatoes, etc., and 1,000 acres of grass, Hungarian and timothy.;;; The whole estate is in admirable condition, showing unwearied care and excellent judgment on the part of the managers.;;; The stock of the domain is large, and the barns and sheds for cattle and broom corn are of mammoth proportions.;;; 
1860-11-02_article_54	1860-11-02	article	NO HEADER	;;; Garibaldi as a Cook.;;; --On the march up from Raggio, Garibaldi and his staff had contrived, after many hours' fasting, to procure a large joint of beef; this they proceeded to roast, the Dictator himself undertaking to turn an extemporary spit, (a ramrod,) while the others prepared the rest of the dinner.--One staff-officer in spurs, and wearing a heavy cavalry sword, was mildly cutting up tomatoes and onions, while a priest, of goodly presence, was mixing something in a tin pot; suddenly the holy man looked up from his labor of love and saw the meat burning, while Garibaldi, in deep thought, was walking some distance off. An aid-de-camp was appointed to the spit, but the mischief was done, and when the reverend father had "blessed the meat, " he turned to the Dictator, and said, sternly, "General, the man who deserts his post in war time--" "Should be shot," interrupted the self-convicted Dictator.-- Letter in Daily Telegraph.;;; 
1860-11-02_article_55	1860-11-02	article	NO HEADER	;;; The White man under.;;; --The negro Wide-awake turned out in procession in Boston, on Thursday night, in honor of the Republican M. C. Burlingame.;;; But there was a screw loose.;;; The negroes, naturally enough, insisted upon being placed at the head of the column, but it seems that this was denied, and the result was, that the negroes in great indignation wheeled out of the line, and, says the "Courier,";;; "The stately air with which their leader, a portly negro, gathered his cloak about him and waved his baton as he shouted 'Forward dark and led the way down Green street, while his white brethren pursued their route down Cambridge street, was truly sublime.--The crowd were intensely delighted at the darkies' pluck and cheered them on justly,";;; 
1860-11-02_article_56	1860-11-02	article	NO HEADER	;;; The ladies of the Methodist Church at Farmville, Va, raised $300 from a fair last week.;;; 
1860-11-02_article_57	1860-11-02	article	NO HEADER	;;; Horrible suicide;;; --A Man Burns Himself to Death.--The suicide of James Black, an innkeeper at New Berwick, Canada, by burning, has been mentioned.;;; The Journal gives the particulars of this terrible case of self-destruction:;;; Black had kept a tavern for some twenty years in Puslinch; about a year ago, in one of his fits of the "blues," he beat his wife till her life was despaired of, but, through great care, she recovered.;;; He rented the tavern and removed to Mount Forest and started in business as a butcher, which did not prosper with him. A few months ago he removed to Clinton, on the line of the Buffalo and Huron railway, where his family are at present.;;; He came here on Saturday week, and at first appeared very unsettled, and told some of his acquaintances that this would be the last time they would meet — they had better shake hands.;;; The week passed on till Saturday morning, when he was noticed going into a field where some boys were burning brush, and sat down on the burning pile till all his clothes were burned off him. The boys gave the alarm, when two persons came and dragged him off, but he still persisted in going on. They tried to take him off a second time, but he threatened them, when one ran for assistance, and with some others, got him off, but he still wanted to remain on, saying that was his doom.;;; He was then entirely roasted, not a particle of clothing remaining on him. He bore it all without any signs of torture, and lingered on for about eight hours, when death came to his relief.;;; 
1860-11-02_article_58	1860-11-02	article	NO HEADER	;;; Attempt of a young lady to Commit suicide;;; --She is made very Sick, but does not Die.--In one of our most flourishing suburban villages, a young man has recently established himself in the apothecary business, with a good degree of success.;;; A short time since, a daughter of one of the most prominent citizens of the place called upon him, and said she wanted to buy some strychnine.;;; He looked at her, and noticing marks of confusion in her countenance, had a vague suspicion of something wrong.;;; He accordingly answered by an evasive question, as to whether she knew that apothecaries were not allowed to sell poison, telling her that if she would bring the prescription of a physician it would be all right.;;; She answered, with a smile, that she only wanted to kill a cat; that she was somewhat attached to the animal, hated to kill it, and therefore would like something that would cause as little pain as possible, but would be sure death.;;; The apothecary did not like to offend the young lady, but still had his suspicions.;;; He accordingly mixed a preparation and gave it to her. As he suspected, she went home, took it, was very sick, and finally, calling her father, told him she was tired of this world, had taken strychnine, and had only a few minutes to live.;;; The father, after much persuasion, obtained the name of the apothecary and rushed to him. The latter received him without emotion, and in response to the anxious parent's inquiries, told him the circumstances, and explained that he had given her a dose which would only produce a very nauseating, and perhaps beneficial effect.;;; This proved true, the young lady, who was only about 17 years of age, being made very sick, and now having recovered entirely.--;;; 
